iter	RMSE
1514	0.1027251849
1515	0.1027005915
1516	0.1026785507
1517	0.1026529641
1518	0.1026313106
1519	0.1026100025
1520	0.1025855949
1521	0.1025628791
1522	0.1025446526
1523	0.1025148867
1524	0.1024900779
1525	0.1024680175
1526	0.1024474689
1527	0.1024229146
1528	0.1023994347
1529	0.1023734244
1530	0.102347447
1531	0.1023285527
1532	0.1023105341
1533	0.1022818531
1534	0.1022502088
1535	0.1022245742
1536	0.102198074
1537	0.1021672496
1538	0.102134428
1539	0.1021174122
1540	0.1020976364
1541	0.1020765409
1542	0.1020550272
1543	0.1020333585
1544	0.1020004355
1545	0.1019783198
1546	0.1019519006
1547	0.1019266389
1548	0.1019052162
1549	0.1018850055
1550	0.1018683063
1551	0.1018511639
1552	0.1018328845
1553	0.1018145471
1554	0.1017951981
1555	0.1017747776
1556	0.1017527706
1557	0.1017284217
1558	0.1017057483
1559	0.1016807839
1560	0.1016612316
1561	0.1016353081
1562	0.1016108618
1563	0.1015934948
1564	0.1015755795
1565	0.1015382558
1566	0.1015166847
1567	0.1014980412
1568	0.1014734947
1569	0.1014486758
1570	0.1014321946
1571	0.101407984
1572	0.1013883763
1573	0.1013643906
1574	0.1013335559
1575	0.1013076036
1576	0.1012818424
1577	0.1012543176
1578	0.1012384407
1579	0.1012176508
1580	0.1011957711
1581	0.1011776325
1582	0.1011566057
1583	0.1011362255
1584	0.1011164564
1585	0.1010911903
1586	0.1010660484
1587	0.1010438034
1588	0.101023378
1589	0.1009931021
1590	0.1009659269
1591	0.1009421602
1592	0.1009136403
1593	0.100892221
1594	0.1008746699
1595	0.1008601391
1596	0.100840685
1597	0.1008125229
1598	0.1007861352
1599	0.1007597449
1600	0.100740951
1601	0.1007201065
1602	0.1006920254
1603	0.1006710533
1604	0.1006480923
1605	0.1006309959
1606	0.1006148627
1607	0.100596537
1608	0.1005773326
1609	0.1005519818
1610	0.1005307593
1611	0.1005075828
1612	0.1004904854
1613	0.100469401
1614	0.1004498961
1615	0.1004252701
1616	0.1004019491
1617	0.1003862188
1618	0.1003687103
1619	0.1003593109
1620	0.1003335468
1621	0.1002993896
1622	0.100279389
1623	0.1002600072
1624	0.1002470032
1625	0.1002183022
1626	0.1002042464
1627	0.1001860434
1628	0.100158758
1629	0.1001367266
1630	0.1001178615
1631	0.1000923893
1632	0.1000736793
1633	0.1000460882
1634	0.1000322852
1635	0.1000184337
1636	0.09999488083
1637	0.0999709805
1638	0.09994841386
1639	0.09992483512
1640	0.0999038781
1641	0.09988667333
1642	0.09986042418
1643	0.09983995687
1644	0.09981982491
1645	0.0998019755
1646	0.09977893902
1647	0.09976218144
1648	0.09974015456
1649	0.09971691458
1650	0.09969737935
1651	0.09967174299
1652	0.09964610105
1653	0.09962342304
1654	0.09960034762
1655	0.09958007543
1656	0.09955974655
1657	0.0995376115
1658	0.09951627948
1659	0.09949347562
1660	0.09946768709
1661	0.09944921475
1662	0.09942907437
1663	0.09940720061
1664	0.09938111114
1665	0.09935392328
1666	0.09933137935
1667	0.0993036027
1668	0.09927971142
1669	0.09926131378
1670	0.09924129508
1671	0.09922020664
1672	0.09919580845
1673	0.09917594717
1674	0.09915945023
1675	0.09913927151
1676	0.09912400639
1677	0.09910836061
1678	0.09908995833
1679	0.09906771012
1680	0.09904031166
1681	0.09902023493
1682	0.09899340529
1683	0.09897169887
1684	0.09895484544
1685	0.09893805189
1686	0.0989050294
1687	0.09889101647
1688	0.09887584244
1689	0.09885716551
1690	0.09882882058
1691	0.09880668768
1692	0.09878552135
1693	0.09875944212
1694	0.098744967
1695	0.09872132209
1696	0.09870708525
1697	0.09869106016
1698	0.09866603422
1699	0.09864326287
1700	0.09862905851
1701	0.09860762859
1702	0.09858394924
1703	0.09855910457
1704	0.09854086016
1705	0.09852120211
1706	0.09849564311
1707	0.09847279776
1708	0.09844961992
1709	0.09843048657
1710	0.09840968394
1711	0.09839717698
1712	0.09837187387
1713	0.09834885525
1714	0.09833085295
1715	0.09831891051
1716	0.0982998776
1717	0.09828070131
1718	0.09826083596
1719	0.09824723942
1720	0.09822804184
1721	0.09820669824
1722	0.09818913685
1723	0.09817075086
1724	0.09815342513
1725	0.0981349011
1726	0.09810650041
1727	0.09808748148
1728	0.09806714079
1729	0.09804428727
1730	0.09802515317
1731	0.09800466802
1732	0.09797857289
1733	0.09795795835
1734	0.09793788952
1735	0.09791534604
1736	0.0978985124
1737	0.09787407936
1738	0.09785507576
1739	0.09784134516
1740	0.09782389507
1741	0.09780605192
1742	0.09779305299
1743	0.09777131461
1744	0.09774915005
1745	0.09773442046
1746	0.09771327321
1747	0.09769042086
1748	0.09767619343
1749	0.09766120831
1750	0.09764426388
1751	0.0976208509
1752	0.09760000933
1753	0.0975782673
1754	0.09755707514
1755	0.0975408308
1756	0.09752064486
1757	0.0974956433
1758	0.09747019585
1759	0.09744808381
1760	0.09743099855
1761	0.09740681945
1762	0.09738341854
1763	0.09736765383
1764	0.09734599857
1765	0.09733489179
1766	0.09731299497
1767	0.09729027707
1768	0.09727149677
1769	0.09724978663
1770	0.09723286067
1771	0.09720564024
1772	0.09718507057
1773	0.09716335178
1774	0.09714494274
1775	0.09712547564
1776	0.09710891632
1777	0.09708752511
1778	0.09706724131
1779	0.09704490402
1780	0.09703094623
1781	0.09701050753
1782	0.09698597853
1783	0.09697014655
1784	0.09695271228
1785	0.09693311948
1786	0.09691120466
1787	0.09689025461
1788	0.0968768765
1789	0.0968623367
1790	0.09683830218
1791	0.09681508765
1792	0.09679707345
1793	0.09677475333
1794	0.09675465364
1795	0.0967360169
1796	0.09671650512
1797	0.09670385343
1798	0.09668438381
1799	0.09666262731
1800	0.09664443248
1801	0.0966240504
1802	0.09661036937
1803	0.09658826615
1804	0.09657110659
1805	0.09654628975
1806	0.0965377531
1807	0.09651743235
1808	0.09650312589
1809	0.09647979397
1810	0.0964582837
1811	0.0964434876
1812	0.09643002384
1813	0.09641320397
1814	0.09638701203
1815	0.09636735087
1816	0.09634746361
1817	0.0963292209
1818	0.09631373537
1819	0.09629664431
1820	0.09627845067
1821	0.09626073947
1822	0.09624053991
1823	0.09621852739
1824	0.09620130358
1825	0.09618135326
1826	0.09616659054
1827	0.09614669312
1828	0.09613213042
1829	0.09611444729
1830	0.09609424634
1831	0.09607578114
1832	0.09605519168
1833	0.09603677896
1834	0.09601577475
1835	0.09599692174
1836	0.09597925966
1837	0.09596141628
1838	0.09594203858
1839	0.09592512005
1840	0.09590351978
1841	0.09587786215
1842	0.09586077781
1843	0.09584713439
1844	0.0958325156
1845	0.09581343501
1846	0.09579220684
1847	0.09577629314
1848	0.09575921235
1849	0.09574120112
1850	0.09572571434
1851	0.09571054187
1852	0.09569935499
1853	0.09567995722
1854	0.09566441957
1855	0.09565091752
1856	0.09563208248
1857	0.09561910912
1858	0.09559876005
1859	0.09558243322
1860	0.09556915121
1861	0.09555147593
1862	0.09552928167
1863	0.09551429053
1864	0.09549176076
1865	0.09548009818
1866	0.09545393573
1867	0.09543202154
1868	0.09540877746
1869	0.09538961137
1870	0.0953704767
1871	0.0953597623
1872	0.09533848072
1873	0.09531672898
1874	0.09530651923
1875	0.0952905848
1876	0.09526245448
1877	0.0952446761
1878	0.09522608846
1879	0.09520692017
1880	0.09519121297
1881	0.09517060827
1882	0.09515867397
1883	0.09514485375
1884	0.09512358013
1885	0.09510161834
1886	0.09508502372
1887	0.09506249351
1888	0.09504485807
1889	0.09503223331
1890	0.09501168835
1891	0.09499811105
1892	0.09498675481
1893	0.09496421122
1894	0.09494267085
1895	0.09491970212
1896	0.09489428589
1897	0.09487675847
1898	0.09485917004
1899	0.09484457242
1900	0.09482993949
1901	0.09481506438
1902	0.0947889917
1903	0.09477174868
1904	0.09475320596
1905	0.09472759682
1906	0.0947099201
1907	0.09469369452
1908	0.0946800909
1909	0.09466635664
1910	0.09465153477
1911	0.09463324031
1912	0.09462495872
1913	0.09460633693
1914	0.09459047369
1915	0.0945723521
1916	0.09455952574
1917	0.09454394579
1918	0.0945259841
1919	0.09451082751
1920	0.09449317741
1921	0.09447512655
1922	0.0944571884
1923	0.09444516681
1924	0.09443242547
1925	0.09441095168
1926	0.09439082691
1927	0.09437514388
1928	0.09436359222
1929	0.09434177497
1930	0.09432989362
1931	0.09431327526
1932	0.09429685873
1933	0.09427882573
1934	0.0942623471
1935	0.09424982297
1936	0.09423485604
1937	0.09421812088
1938	0.09419979532
1939	0.09418678498
1940	0.09416992349
1941	0.09415549952
1942	0.09413888342
1943	0.09412671487
1944	0.09411226139
1945	0.09408592154
1946	0.09406540116
1947	0.09404001028
1948	0.09402213819
1949	0.09400554507
1950	0.09398911246
1951	0.09397122165
1952	0.09395711817
1953	0.09394028533
1954	0.09392470757
1955	0.0939013535
1956	0.09388299761
1957	0.09386658099
1958	0.09384718858
1959	0.09383018434
1960	0.09380956382
1961	0.09379703805
1962	0.09378247504
1963	0.0937682187
1964	0.09374776236
1965	0.09372683249
1966	0.09371234148
1967	0.09369965946
1968	0.09368883127
1969	0.09366965354
1970	0.0936556388
1971	0.09364164573
1972	0.093632287
1973	0.09362510657
1974	0.09361694801
1975	0.09359942085
1976	0.09358356266
1977	0.09356287697
1978	0.0935516115
1979	0.09353178246
1980	0.09351533532
1981	0.0935025706
1982	0.09348201795
1983	0.09346738392
1984	0.09345057155
1985	0.09343452623
1986	0.09341989606
1987	0.09340774922
1988	0.09339008717
1989	0.09337601257
1990	0.09336190929
1991	0.09334370328
1992	0.09332598136
1993	0.09330254494
1994	0.0932820033
1995	0.09326213323
1996	0.09324253019
1997	0.09322743195
1998	0.09321924082
1999	0.09320276328
2000	0.09318609359
2001	0.09317042999
2002	0.09315282558
2003	0.09312671453
2004	0.09310051098
2005	0.0930793255
2006	0.09306156722
2007	0.09303878125
2008	0.09302404483
2009	0.0930094907
2010	0.09299056225
2011	0.09297495063
2012	0.09295587953
2013	0.092945007
2014	0.09293296363
2015	0.09291901861
2016	0.09289915487
2017	0.09287337834
2018	0.09285313159
2019	0.09283769018
2020	0.09282153556
2021	0.09280615368
2022	0.09278851877
2023	0.09277542781
2024	0.0927587636
2025	0.09275119034
2026	0.09272926542
2027	0.0927051211
2028	0.09269110879
2029	0.09267411987
2030	0.09265453608
2031	0.09264741545
2032	0.0926280847
2033	0.09261210942
2034	0.09259561517
2035	0.09258175614
2036	0.09256369268
2037	0.09254770326
2038	0.09252956548
2039	0.09250424457
2040	0.09249819852
2041	0.09248766037
2042	0.0924724016
2043	0.09245731332
2044	0.09244167108
2045	0.09242670282
2046	0.09241495395
2047	0.09239983121
2048	0.09237902388
2049	0.09236863958
2050	0.0923527793
2051	0.09233288528
2052	0.09231822113
2053	0.09230594348
2054	0.09229113409
2055	0.09226805453
2056	0.09225273235
2057	0.09223801775
2058	0.09222391224
2059	0.09220838592
2060	0.09219153885
2061	0.09218490337
2062	0.09216886428
2063	0.09214900848
2064	0.09213318548
2065	0.09211615226
2066	0.09210505197
2067	0.09208119941
2068	0.09206970336
2069	0.09204772313
2070	0.09203260198
2071	0.09201644672
2072	0.09200792322
2073	0.09198986155
2074	0.09197259796
2075	0.09196028394
2076	0.09194919488
2077	0.0919341473
2078	0.09191511385
2079	0.09190338937
2080	0.09188846336
2081	0.09186471361
2082	0.09185248022
2083	0.09183914198
2084	0.09182404232
2085	0.0918116207
2086	0.09178911492
2087	0.09177054819
2088	0.09174803654
2089	0.09173361825
2090	0.09172204571
2091	0.0917112991
2092	0.09169738366
2093	0.09167695852
2094	0.09165818392
2095	0.09165086376
2096	0.09164033259
2097	0.09162433002
2098	0.09160289098
2099	0.09158993505
2100	0.09158161499
2101	0.09156540446
2102	0.09154417534
2103	0.09151951808
2104	0.09149622302
2105	0.09148898058
2106	0.09147510598
2107	0.09146131901
2108	0.09144226522
2109	0.09143593941
2110	0.09141262139
2111	0.09139070563
2112	0.09137814956
2113	0.09136602571
2114	0.09135887955
2115	0.091340698
2116	0.09132697808
2117	0.09131711693
2118	0.09129252683
2119	0.09127148304
2120	0.09124931127
2121	0.09122645556
2122	0.09120704208
2123	0.09118834425
2124	0.09117720626
2125	0.09115896006
2126	0.09114348263
2127	0.0911254147
2128	0.09110949144
2129	0.09109950192
2130	0.09108142241
2131	0.09105859872
2132	0.09103623952
2133	0.09102673238
2134	0.09100261116
2135	0.0909874168
2136	0.09096714253
2137	0.09095049229
2138	0.09093332567
2139	0.09091467884
2140	0.09089296376
2141	0.09088562488
2142	0.09087079097
2143	0.09085408179
2144	0.09084010538
2145	0.09082720477
2146	0.0908147605
2147	0.09079788299
2148	0.0907820912
2149	0.09076438087
2150	0.09074929644
2151	0.09073092963
2152	0.09071213545
2153	0.0907025995
2154	0.09068458597
2155	0.09066943203
2156	0.09065398657
2157	0.09063922636
2158	0.0906211703
2159	0.09059845062
2160	0.09057907646
2161	0.09055691409
2162	0.09054012528
2163	0.09052265378
2164	0.09050033309
2165	0.09049010083
2166	0.09047808925
2167	0.0904557424
2168	0.0904406533
2169	0.09042426084
2170	0.09041031284
2171	0.09039063197
2172	0.09038463257
2173	0.09037687348
2174	0.09036062955
2175	0.09035194266
2176	0.09034595203
2177	0.09033377931
2178	0.09032357855
2179	0.09031101804
2180	0.09029687893
2181	0.09028532423
2182	0.09026316498
2183	0.09024948694
2184	0.09023884449
2185	0.09021799596
2186	0.09020219132
2187	0.09019562699
2188	0.09017469653
2189	0.09016236598
2190	0.09014992117
2191	0.09013730126
2192	0.09012205123
2193	0.09010665937
2194	0.09008957285
2195	0.09007493039
2196	0.09006531186
2197	0.09004545048
2198	0.09003508252
2199	0.09002113496
2200	0.09001232354
2201	0.0899945741
2202	0.08998013732
2203	0.08996192087
2204	0.08994792743
2205	0.089926083
2206	0.08990542998
2207	0.0898929422
2208	0.08987666993
2209	0.08986507203
2210	0.0898520283
2211	0.08983367377
2212	0.08981838605
2213	0.08980790444
2214	0.08979579879
2215	0.08977930427
2216	0.08976127252
2217	0.08974677266
2218	0.08973308712
2219	0.08971595026
2220	0.08970935762
2221	0.08970195964
2222	0.08969161726
2223	0.08967784866
2224	0.08965666053
2225	0.08964292732
2226	0.0896364258
2227	0.08961604884
2228	0.08959923556
2229	0.08957775723
2230	0.08956526392
2231	0.08955114668
2232	0.08953422638
2233	0.08952494187
2234	0.08950366591
2235	0.08948568417
2236	0.08946991997
2237	0.08945347741
2238	0.08943233284
2239	0.08941761518
2240	0.08941115715
2241	0.08939203118
2242	0.08937924129
2243	0.08936302664
2244	0.08934807699
2245	0.08934165839
2246	0.08932473059
2247	0.08930869282
2248	0.08929122907
2249	0.08928102726
2250	0.08926635794
2251	0.08925381748
2252	0.08923978423
2253	0.08922741598
2254	0.08922106017
2255	0.08920906586
2256	0.08919445938
2257	0.08917423174
2258	0.08916785146
2259	0.08915586471
2260	0.08914957454
2261	0.08914332505
2262	0.08913189453
2263	0.08911777397
2264	0.08910181158
2265	0.0890885115
2266	0.08906643053
2267	0.08905982679
2268	0.08904618685
2269	0.08903204727
2270	0.08902021006
2271	0.08900354797
2272	0.08899357083
2273	0.08898497687
2274	0.08897815389
2275	0.0889575463
2276	0.08894243026
2277	0.08892736996
2278	0.08891534477
2279	0.08890421769
2280	0.08888934188
2281	0.0888742929
2282	0.08886010162
2283	0.08884244077
2284	0.08882718447
2285	0.08881514336
2286	0.08880270711
2287	0.08878723284
2288	0.08876630179
2289	0.08875954384
2290	0.0887494462
2291	0.08874062082
2292	0.08871826598
2293	0.08870239989
2294	0.08869423382
2295	0.08867956131
2296	0.08866389723
2297	0.08864467303
2298	0.0886318627
2299	0.0886171784
2300	0.08860106865
2301	0.08859436436
2302	0.08858605958
2303	0.08857240455
2304	0.08855658068
2305	0.0885422823
2306	0.08853062847
2307	0.08851869563
2308	0.08850514998
2309	0.08848951619
2310	0.08847613796
2311	0.08846349421
2312	0.08845368472
2313	0.08843985065
2314	0.08842644448
2315	0.08840769169
2316	0.08838722568
2317	0.08837266617
2318	0.08836489164
2319	0.08835229911
2320	0.08834466809
2321	0.08832672594
2322	0.08830953277
2323	0.08829655271
2324	0.08827643199
2325	0.08825462347
2326	0.08823472122
2327	0.08822508933
2328	0.08821160804
2329	0.08819807095
2330	0.08818400424
2331	0.08816404272
2332	0.08815731731
2333	0.08814138158
2334	0.0881255866
2335	0.08811611815
2336	0.08810237121
2337	0.08809649775
2338	0.08808498907
2339	0.08807352119
2340	0.08806124229
2341	0.08804734602
2342	0.0880314075
2343	0.08801981501
2344	0.08801091689
2345	0.08798946035
2346	0.08797607283
2347	0.0879631754
2348	0.08795435241
2349	0.08794481114
2350	0.0879238584
2351	0.08791307139
2352	0.0879033546
2353	0.08788886598
2354	0.08787404279
2355	0.08786146096
2356	0.08784680485
2357	0.08783838941
2358	0.08781696866
2359	0.08780429966
2360	0.08779258686
2361	0.08777797518
2362	0.08776050538
2363	0.08774428782
2364	0.08773087569
2365	0.08771989337
2366	0.08770428142
2367	0.08768795043
2368	0.08767881383
2369	0.08766784132
2370	0.08765497294
2371	0.0876439745
2372	0.08762467451
2373	0.08761706092
2374	0.08760291873
2375	0.08758932351
2376	0.08757729911
2377	0.0875654206
2378	0.0875553258
2379	0.08754028267
2380	0.08753257302
2381	0.08752092375
2382	0.08750122297
2383	0.0874867242
2384	0.08747492828
2385	0.08746194284
2386	0.08745681227
2387	0.08744246777
2388	0.08742985008
2389	0.08741439757
2390	0.08740334987
2391	0.08738784921
2392	0.08738143722
2393	0.08736596566
2394	0.08735243991
2395	0.08734019031
2396	0.08732819288
2397	0.08731710877
2398	0.0872978936
2399	0.08727789249
2400	0.08725860463
2401	0.08724422086
2402	0.08722065472
2403	0.08720779915
2404	0.08719219087
2405	0.08718123424
2406	0.08716244466
2407	0.08715456275
2408	0.08713604822
2409	0.08711692691
2410	0.08711061712
2411	0.08709838994
2412	0.08708643138
2413	0.08707458485
2414	0.0870648241
2415	0.08705199802
2416	0.08703822459
2417	0.08702389563
2418	0.08700649461
2419	0.086995384
2420	0.08698220296
2421	0.08697111471
2422	0.08695906596
2423	0.08694407592
2424	0.08693134378
2425	0.08692028814
2426	0.08690695206
2427	0.08689237064
2428	0.0868790034
2429	0.08686088645
2430	0.0868457754
2431	0.08683475993
2432	0.08681585105
2433	0.08680387537
2434	0.08678920291
2435	0.0867808271
2436	0.08676567547
2437	0.08675649725
2438	0.0867443738
2439	0.08672377874
2440	0.08671417495
2441	0.08670511421
2442	0.08668653151
2443	0.08666996034
2444	0.08665772849
2445	0.08664399751
2446	0.08663646795
2447	0.08662266287
2448	0.08661149362
2449	0.08660068919
2450	0.08658713787
2451	0.08657716781
2452	0.086570232
2453	0.08656482819
2454	0.0865511426
2455	0.08653252007
2456	0.08652212551
2457	0.0865111256
2458	0.08649839222
2459	0.08648538174
2460	0.08647371483
2461	0.08645358372
2462	0.08644331413
2463	0.08643040023
2464	0.08641968009
2465	0.08640121163
2466	0.08639165316
2467	0.08637235864
2468	0.08635972262
2469	0.08634913541
2470	0.08633766211
2471	0.0863261373
2472	0.08631127266
2473	0.08630148508
2474	0.08628605329
2475	0.08627635613
2476	0.08626171259
2477	0.08624817238
2478	0.08623468351
2479	0.08621660375
2480	0.08619978197
2481	0.08618158994
2482	0.08617126622
2483	0.08615804762
2484	0.08615249429
2485	0.08613419476
2486	0.08612199058
2487	0.08610846098
2488	0.08609581273
2489	0.08607637122
2490	0.08606817819
2491	0.08605379953
2492	0.08603789398
2493	0.08602800715
2494	0.08601274928
2495	0.08599966348
2496	0.08598650571
2497	0.08597606173
2498	0.08596476915
2499	0.08594700335
2500	0.08593588389
2501	0.08592169064
2502	0.0859113622
2503	0.08590145375
2504	0.08589072727
2505	0.08587819691
2506	0.08586697905
2507	0.08585237499
2508	0.08583998844
2509	0.08582206351
2510	0.08580692744
2511	0.08579291257
2512	0.08578149062
2513	0.08576421358
2514	0.08574463215
2515	0.08572816622
2516	0.08571527749
2517	0.08570506341
2518	0.08569392565
2519	0.08568877962
2520	0.08568043265
2521	0.08566677884
2522	0.08565612979
2523	0.08564249802
2524	0.08563050796
2525	0.08562026532
2526	0.08560847946
2527	0.08559761508
2528	0.08557801665
2529	0.0855669265
2530	0.08555938215
2531	0.08554377298
2532	0.08553077042
2533	0.085513085
2534	0.08550091
2535	0.08549583966
2536	0.08548836889
2537	0.08547496555
2538	0.0854644648
2539	0.08545278496
2540	0.08543826067
2541	0.08542839462
2542	0.08541475435
2543	0.08540358741
2544	0.08538967104
2545	0.0853826739
2546	0.08537150033
2547	0.08536085995
2548	0.08534938526
2549	0.08533587122
2550	0.08532385478
2551	0.08531646753
2552	0.08530452914
2553	0.08529305862
2554	0.08527385774
2555	0.08525908096
2556	0.08524814489
2557	0.08523630946
2558	0.08522422085
2559	0.08521129713
2560	0.08519385988
2561	0.08518111422
2562	0.08517130056
2563	0.0851622443
2564	0.08514353084
2565	0.08513149331
2566	0.08511372688
2567	0.08509843607
2568	0.08508670437
2569	0.08507673083
2570	0.08506538571
2571	0.08505331036
2572	0.08502812607
2573	0.0850126756
2574	0.08500104891
2575	0.08498360823
2576	0.08497024839
2577	0.08495328194
2578	0.08494022424
2579	0.08492878805
2580	0.08491686882
2581	0.08490391585
2582	0.0848888644
2583	0.08487704358
2584	0.08486503553
2585	0.08485575105
2586	0.08484255022
2587	0.08483175135
2588	0.08482281723
2589	0.08480498923
2590	0.08479426876
2591	0.08478181025
2592	0.08477132438
2593	0.08475684327
2594	0.08474624357
2595	0.08473190277
2596	0.08471715995
2597	0.08470732051
2598	0.08469481949
2599	0.08468153684
2600	0.08467181067
2601	0.08466089203
2602	0.0846557842
2603	0.08464436572
2604	0.08463620683
2605	0.08462494236
2606	0.08462011514
2607	0.08460989641
2608	0.0845967966
2609	0.08459199591
2610	0.08458265426
2611	0.08457126279
2612	0.08455589141
2613	0.08454528504
2614	0.08452820454
2615	0.08451649892
2616	0.08450282255
2617	0.08449618424
2618	0.08448200725
2619	0.08447018951
2620	0.08445330644
2621	0.08444104349
2622	0.08442833816
2623	0.08442435985
2624	0.08439770267
2625	0.0843822813
2626	0.08436779862
2627	0.08435808563
2628	0.08434941764
2629	0.08433257131
2630	0.0843199574
2631	0.08430974807
2632	0.08429733074
2633	0.08428226197
2634	0.08427117096
2635	0.08425869733
2636	0.08424159728
2637	0.0842290396
2638	0.08421240269
2639	0.08420161345
2640	0.08419390198
2641	0.08418376675
2642	0.08417232441
2643	0.0841626639
2644	0.08414885725
2645	0.08413965943
2646	0.08412824777
2647	0.08412057394
2648	0.08410961535
2649	0.08409331903
2650	0.08407222778
2651	0.0840607502
2652	0.08404946207
2653	0.08403486677
2654	0.08402363203
2655	0.08401542901
2656	0.08400526471
2657	0.08399360464
2658	0.08397980364
2659	0.08396843024
2660	0.0839618039
2661	0.08393575597
2662	0.08392349683
2663	0.08391061576
2664	0.08389659344
2665	0.08388449085
2666	0.08387367361
2667	0.08386040305
2668	0.08384927047
2669	0.08383815391
2670	0.08382507317
2671	0.08381125664
2672	0.08379955618
2673	0.0837869179
2674	0.08376963081
2675	0.08375798778
2676	0.08375008439
2677	0.08374121891
2678	0.08373359562
2679	0.08372568671
2680	0.08370789547
2681	0.08369184628
2682	0.08367940103
2683	0.08366792951
2684	0.08365509908
2685	0.08364419263
2686	0.08363271013
2687	0.08361655476
2688	0.08360787494
2689	0.08359694625
2690	0.08358424523
2691	0.08357153592
2692	0.08356080278
2693	0.08354703986
2694	0.08353379761
2695	0.08352302078
2696	0.08351377063
2697	0.08350119027
2698	0.08348849364
2699	0.08347717623
2700	0.08346800331
2701	0.08345764988
2702	0.08344647934
2703	0.08343657357
2704	0.08342967014
2705	0.08341381645
2706	0.0834016146
2707	0.08338876341
2708	0.0833789692
2709	0.08336849757
2710	0.0833549682
2711	0.08334673735
2712	0.0833346824
2713	0.08332288656
2714	0.08331220837
2715	0.08330764267
2716	0.08329594198
2717	0.08328535891
2718	0.08327357176
2719	0.08326182384
2720	0.08325190396
2721	0.08323952101
2722	0.08322748845
2723	0.08321661837
2724	0.08320872247
2725	0.08319056231
2726	0.08317545565
2727	0.08316301923
2728	0.08315092439
2729	0.0831367022
2730	0.08312411677
2731	0.08311370268
2732	0.08310140978
2733	0.08308845602
2734	0.08307894164
2735	0.08307181878
2736	0.0830578339
2737	0.08304935504
2738	0.08304359149
2739	0.08303289457
2740	0.08302079006
2741	0.08301367893
2742	0.08300249833
2743	0.08299277747
2744	0.0829801146
2745	0.08296475199
2746	0.08295325927
2747	0.08294364099
2748	0.08293197398
2749	0.08292142703
2750	0.08291206405
2751	0.08290020916
2752	0.08288905318
2753	0.08286639092
2754	0.08285301249
2755	0.08284638267
2756	0.08283677732
2757	0.08282735313
2758	0.08281392249
2759	0.08280163526
2760	0.08278831676
2761	0.08277836753
2762	0.08276633315
2763	0.08275285843
2764	0.08274148894
2765	0.08272940717
2766	0.08271991712
2767	0.08270807806
2768	0.08270254354
2769	0.08269194724
2770	0.08268072227
2771	0.08267030417
2772	0.08265845987
2773	0.08265045268
2774	0.0826419049
2775	0.08262814952
2776	0.08261558094
2777	0.08260212069
2778	0.08259163976
2779	0.08258466866
2780	0.08257254922
2781	0.0825621231
2782	0.08255105865
2783	0.08254359687
2784	0.08253140422
2785	0.08252384438
2786	0.08251599036
2787	0.08250729137
2788	0.08249394743
2789	0.08248792461
2790	0.08247513991
2791	0.08246572538
2792	0.0824541871
2793	0.0824447947
2794	0.08243889114
2795	0.08242696122
2796	0.08241670877
2797	0.08240751581
2798	0.08240156518
2799	0.08238860732
2800	0.08237237837
2801	0.08235498148
2802	0.08233961862
2803	0.08232844908
2804	0.0823182959
2805	0.08230813223
2806	0.08228286672
2807	0.08227199423
2808	0.08225608254
2809	0.0822464859
2810	0.08223574491
2811	0.0822207783
2812	0.08221148641
2813	0.08220036183
2814	0.08219263575
2815	0.08218247461
2816	0.08217071929
2817	0.08216181165
2818	0.08214971074
2819	0.08213475667
2820	0.08211912231
2821	0.08210434582
2822	0.08208945243
2823	0.08207822104
2824	0.08207032585
2825	0.08205842345
2826	0.08205025655
2827	0.08203986226
2828	0.08202916582
2829	0.0820147099
2830	0.08200472472
2831	0.08199156849
2832	0.08196955262
2833	0.08196052801
2834	0.08194745148
2835	0.0819357898
2836	0.08192538112
2837	0.081911212
2838	0.08189970651
2839	0.08188548612
2840	0.08187519459
2841	0.08186570486
2842	0.0818558052
2843	0.08184698649
2844	0.08183657115
2845	0.08182758233
2846	0.08181725079
2847	0.08180339328
2848	0.08179256151
2849	0.08178127119
2850	0.08177128577
2851	0.08176206537
2852	0.08175067053
2853	0.08174332713
2854	0.08172957071
2855	0.08172031279
2856	0.08171207137
2857	0.08170085985
2858	0.08168456242
2859	0.08167170286
2860	0.08166429833
2861	0.08165428488
2862	0.08163873401
2863	0.08163304148
2864	0.08162272824
2865	0.08161049899
2866	0.08160189578
2867	0.08159211069
2868	0.08158115825
2869	0.08155945461
2870	0.081547965
2871	0.0815309805
2872	0.08152198785
2873	0.08151261413
2874	0.08149654792
2875	0.08149041077
2876	0.08147696636
2877	0.08146777317
2878	0.08146093777
2879	0.0814535466
2880	0.08144453239
2881	0.08143620231
2882	0.08142827066
2883	0.08141363121
2884	0.08140279778
2885	0.08139123552
2886	0.08138557459
2887	0.08136520304
2888	0.08135479531
2889	0.08134200071
2890	0.08132811355
2891	0.08131262269
2892	0.08130151603
2893	0.08129046016
2894	0.08128329906
2895	0.08127369126
2896	0.0812597507
2897	0.08124936493
2898	0.0812380575
2899	0.08122681972
2900	0.08121196274
2901	0.08120292136
2902	0.08119215624
2903	0.08117790951
2904	0.08115665405
2905	0.08114550575
2906	0.08113743956
2907	0.0811261157
2908	0.08111510967
2909	0.08110123053
2910	0.08109369884
2911	0.0810837252
2912	0.08107330959
2913	0.08106897177
2914	0.08105489897
